51.45	-0.15	{1950: [(4.171, 17.8), (6.087, 98.6), (7.66, 19.4), (8.067, 59.2), (11.204, 42.5), (16.436, 30.3), (16.513, 109.6), (16.46, 74.5), (13.706, 77.4), (10.242, 9.4), (6.487, 123.9), (2.055, 40.6)], 1951: [(4.386, 75.1), (3.984, 131.9), (4.721, 86.1), (7.164, 69.3), (10.453, 51.9), (14.209, 35.8), (16.893, 25.2), (15.734, 91.9), (14.754, 63.3), (9.792, 26.7), (8.838, 129.2), (5.746, 65.3)], 1952: [(3.035, 53.4), (3.15, 15.1), (6.77, 67.2), (9.73, 35.5), (13.535, 29.5), (14.991, 33.8), (17.273, 16.1), (17.08, 83.8), (11.921, 71.6), (9.422, 66.6), (4.349, 79.7), (2.786, 72.0)], 1953: [(2.895, 18.1), (3.691, 41.0), (5.58, 11.0), (8.267, 56.3), (12.505, 43.2), (14.358, 39.0), (16.036, 79.6), (16.815, 39.8), (14.255, 60.2), (10.622, 68.8), (8.382, 34.7), (7.985, 9.7)], 1954: [(2.735, 23.4), (2.542, 64.9), (6.279, 57.7), (7.275, 6.6), (11.285, 51.7), (14.004, 74.3), (14.823, 76.8), (15.041, 78.0), (13.701, 61.3), (12.443, 48.7), (7.448, 110.3), (7.706, 59.0)], 1955: [(2.372, 75.7), (2.02, 45.2), (3.219, 30.4), (9.308, 6.2), (10.367, 92.0), (14.343, 53.1), (17.432, 9.4), (18.02, 25.0), (14.731, 37.3), (9.479, 82.8), (7.356, 32.9), (6.417, 63.3)], 1956: [(4.015, 99.8), (-1.053, 9.8), (6.19, 16.6), (6.646, 29.0), (12.215, 13.6), (13.332, 53.7), (16.113, 108.5), (14.54, 113.5), (14.852, 50.0), (9.934, 44.8), (5.756, 14.8), (5.885, 77.5)], 1957: [(5.497, 32.3), (6.08, 72.3), (9.431, 32.5), (8.938, 5.4), (10.559, 28.3), (15.618, 32.5), (17.552, 68.2), (16.297, 40.7), (13.613, 72.6), (11.386, 41.2), (6.624, 57.3), (4.866, 46.4)], 1958: [(4.209, 64.0), (4.988, 58.0), (4.009, 32.0), (7.333, 26.5), (11.964, 53.2), (14.02, 104.6), (16.363, 47.6), (16.298, 81.8), (15.578, 82.0), (11.575, 60.6), (6.767, 43.1), (5.241, 89.3)], 1959: [(1.592, 60.8), (3.687, 0.5), (7.383, 53.5), (9.788, 56.8), (12.248, 24.3), (15.502, 21.9), (17.802, 59.3), (17.819, 32.1), (15.536, 1.8), (12.388, 71.7), (7.088, 73.3), (5.782, 115.5)], 1960: [(4.12, 52.4), (4.781, 53.1), (6.755, 37.5), (9.553, 11.6), (13.556, 42.7), (16.405, 42.0), (16.094, 74.6), (15.98, 64.2), (14.127, 95.4), (10.985, 156.2), (8.056, 108.2), (4.517, 62.6)], 1961: [(3.909, 70.0), (7.408, 57.2), (8.358, 2.3), (10.963, 57.5), (11.812, 22.5), (15.918, 30.7), (16.718, 33.8), (16.807, 48.1), (16.094, 64.3), (11.769, 69.6), (6.716, 52.9), (3.231, 94.7)], 1962: [(4.694, 79.1), (4.169, 11.7), (3.222, 33.6), (8.405, 45.8), (10.816, 35.3), (14.356, 7.2), (15.736, 88.9), (15.609, 53.8), (13.517, 84.8), (11.348, 42.2), (5.894, 51.0), (1.824, 62.4)], 1963: [(-1.993, 17.6), (-0.433, 10.5), (6.58, 72.0), (9.283, 57.8), (11.263, 39.7), (15.463, 46.8), (16.143, 31.0), (15.439, 67.3), (13.935, 57.3), (11.202, 43.0), (8.961, 117.1), (2.636, 14.3)], 1964: [(2.879, 13.1), (4.366, 22.8), (4.59, 87.4), (9.058, 75.4), (14.244, 51.7), (14.882, 99.4), (17.883, 36.0), (17.037, 31.0), (15.358, 11.4), (9.179, 33.7), (7.954, 35.2), (3.471, 33.0)], 1965: [(3.696, 46.9), (3.124, 9.1), (6.067, 56.2), (8.685, 45.7), (12.352, 41.8), (14.975, 42.7), (15.192, 78.0), (16.202, 61.3), (13.06, 120.2), (11.506, 15.4), (5.087, 67.1), (5.097, 97.7)], 1966: [(2.886, 34.4), (6.716, 80.1), (7.075, 12.6), (8.517, 94.0), (12.013, 49.2), (16.601, 65.3), (16.025, 86.6), (15.545, 86.2), (15.065, 34.5), (11.77, 109.0), (6.074, 35.5), (5.646, 65.4)], 1967: [(4.797, 42.2), (6.06, 50.7), (7.9, 35.5), (8.096, 53.3), (11.538, 104.4), (14.809, 49.8), (18.283, 39.0), (16.906, 47.5), (14.697, 65.3), (11.789, 104.0), (6.138, 41.8), (3.801, 51.0)], 1968: [(3.963, 61.5), (2.617, 27.1), (6.975, 28.2), (8.486, 56.4), (10.525, 53.8), (15.356, 65.2), (16.183, 63.7), (16.26, 72.4), (14.939, 143.5), (13.562, 64.7), (6.959, 45.4), (2.963, 73.3)], 1969: [(6.16, 69.9), (1.367, 43.3), (4.275, 57.3), (8.467, 19.6), (12.252, 50.9), (14.645, 30.4), (18.516, 71.1), (17.069, 86.5), (15.337, 4.6), (13.837, 0.0), (6.292, 80.2), (3.688, 52.5)], 1970: [(4.327, 73.7), (3.952, 44.9), (4.148, 42.9), (7.228, 63.1), (13.614, 17.0), (17.205, 17.3), (16.148, 54.8), (17.061, 60.2), (15.624, 55.5), (11.65, 13.3), (8.506, 167.0), (4.168, 36.7)], 1971: [(4.794, 75.9), (4.664, 17.1), (5.22, 47.3), (7.704, 39.1), (12.388, 78.5), (13.512, 130.3), (18.116, 20.6), (16.805, 67.9), (15.107, 12.5), (12.15, 56.6), (6.441, 60.5), (6.526, 20.4)], 1972: [(4.112, 63.3), (5.006, 48.6), (7.648, 55.2), (9.03, 43.5), (11.495, 32.8), (12.756, 19.8), (16.938, 24.0), (16.363, 16.2), (12.497, 32.5), (11.354, 17.0), (6.474, 58.8), (5.928, 73.3)], 1973: [(4.445, 16.0), (4.414, 14.3), (6.847, 16.0), (7.968, 56.9), (12.286, 62.2), (16.142, 63.3), (16.746, 41.2), (18.137, 32.0), (15.566, 84.0), (9.881, 28.5), (6.314, 20.5), (5.072, 42.5)], 1974: [(6.508, 60.0), (6.024, 74.4), (6.356, 30.1), (8.666, 17.9), (11.356, 20.3), (14.696, 62.9), (16.036, 36.7), (16.44, 67.1), (13.164, 152.6), (7.644, 73.5), (7.62, 143.4), (7.872, 40.0)], 1975: [(7.182, 97.5), (5.432, 27.0), (5.175, 76.9), (8.754, 43.2), (10.32, 68.1), (15.045, 19.4), (18.13, 22.0), (19.181, 42.9), (14.242, 126.9), (10.062, 21.1), (6.305, 56.4), (4.366, 29.4)], 1976: [(5.72, 16.5), (4.73, 22.8), (5.49, 12.6), (8.717, 12.8), (13.604, 20.0), (18.784, 7.2), (19.993, 26.3), (18.489, 10.3), (14.691, 95.4), (11.693, 100.3), (6.826, 89.9), (2.659, 72.0)], 1977: [(3.418, 69.6), (6.22, 68.8), (7.58, 54.9), (7.847, 29.4), (11.222, 39.6), (13.025, 63.2), (16.865, 13.2), (16.039, 139.6), (13.849, 18.2), (12.509, 41.5), (7.187, 57.3), (6.323, 62.4)], 1978: [(3.644, 87.5), (3.175, 47.0), (7.16, 65.8), (6.685, 46.7), (11.919, 70.9), (14.615, 41.4), (15.998, 54.2), (16.017, 46.3), (14.947, 16.3), (12.305, 1.5), (8.702, 10.8), (4.776, 117.9)], 1979: [(0.502, 65.9), (1.868, 50.6), (5.295, 100.1), (8.429, 74.0), (11.312, 100.3), (14.773, 46.0), (17.476, 25.2), (16.079, 48.1), (14.519, 20.8), (12.365, 61.3), (6.932, 46.0), (6.338, 101.7)], 1980: [(2.935, 35.4), (6.24, 40.0), (5.503, 71.1), (9.248, 21.1), (11.41, 29.1), (14.826, 95.2), (15.388, 72.0), (17.055, 41.2), (15.695, 30.0), (9.755, 93.0), (6.492, 28.0), (5.372, 37.1)], 1981: [(4.775, 29.1), (3.255, 15.8), (8.67, 100.8), (8.279, 32.5), (11.944, 81.1), (14.057, 33.0), (16.807, 55.7), (17.465, 45.5), (15.401, 97.4), (8.905, 75.5), (7.99, 37.5), (1.439, 81.3)], 1982: [(3.502, 39.6), (5.05, 28.4), (6.762, 52.2), (9.311, 18.7), (12.409, 61.0), (16.832, 93.9), (17.57, 31.3), (17.176, 51.6), (15.775, 51.9), (10.664, 124.9), (8.625, 73.0), (4.804, 69.3)], 1983: [(6.717, 49.0), (2.321, 35.9), (6.832, 31.3), (7.699, 103.6), (11.158, 81.6), (15.597, 18.3), (20.938, 35.2), (18.5, 17.5), (14.912, 54.4), (11.255, 45.4), (8.161, 40.8), (6.08, 64.2)], 1984: [(4.759, 84.6), (4.183, 30.0), (5.362, 65.6), (8.722, 5.2), (10.301, 83.4), (15.663, 30.8), (17.743, 24.8), (18.722, 28.7), (14.328, 69.0), (12.115, 88.5), (9.228, 84.5), (5.389, 61.0)], 1985: [(0.927, 47.1), (2.57, 27.8), (5.308, 41.3), (9.487, 37.0), (11.928, 68.9), (13.81, 89.1), (17.26, 47.2), (15.695, 74.0), (15.428, 11.6), (11.942, 19.6), (4.533, 34.3), (6.892, 85.4)], 1986: [(4.019, 107.3), (-0.9, 17.1), (5.757, 49.7), (6.797, 58.7), (11.911, 57.7), (15.856, 17.7), (17.627, 48.7), (15.372, 76.7), (12.391, 26.9), (12.339, 74.0), (8.739, 77.0), (6.521, 66.6)], 1987: [(0.775, 13.0), (4.166, 28.7), (4.457, 46.7), (10.969, 43.5), (11.041, 51.5), (14.425, 84.4), (17.112, 89.3), (16.822, 59.6), (15.179, 34.4), (11.377, 170.6), (6.953, 50.8), (6.031, 15.7)], 1988: [(5.795, 130.5), (5.407, 29.8), (7.23, 67.1), (9.024, 36.8), (13.052, 46.8), (14.877, 39.0), (15.901, 76.7), (16.686, 52.1), (14.638, 34.7), (12.086, 60.0), (6.32, 18.7), (7.511, 9.0)], 1989: [(6.27, 26.6), (6.541, 45.0), (8.751, 61.8), (7.495, 74.4), (14.571, 6.0), (15.895, 52.0), (19.527, 34.3), (18.238, 42.0), (16.373, 12.8), (13.256, 52.8), (7.276, 27.3), (6.263, 113.3)], 1990: [(7.102, 69.0), (8.317, 93.2), (9.209, 6.4), (9.039, 42.8), (13.887, 8.6), (14.681, 42.7), (17.986, 8.4), (19.705, 32.6), (14.591, 25.2), (12.928, 51.8), (7.637, 21.5), (4.965, 50.0)], 1991: [(4.539, 70.5), (1.929, 37.5), (8.78, 26.1), (8.853, 50.5), (11.245, 11.4), (13.276, 95.6), (18.113, 79.2), (18.678, 22.5), (15.956, 41.5), (10.937, 20.4), (7.296, 61.2), (5.126, 11.8)], 1992: [(4.392, 11.4), (5.802, 20.0), (8.243, 40.9), (9.533, 57.4), (14.851, 57.9), (16.595, 31.9), (17.759, 64.8), (17.187, 81.3), (14.55, 77.5), (8.746, 67.6), (8.319, 87.7), (4.571, 36.5)], 1993: [(6.647, 55.2), (4.313, 4.2), (7.21, 17.3), (10.552, 74.1), (12.805, 32.2), (16.387, 48.1), (16.567, 38.8), (16.109, 34.6), (13.394, 88.1), (9.572, 105.2), (5.402, 32.1), (6.1, 75.7)], 1994: [(6.044, 72.1), (4.183, 38.3), (8.558, 41.4), (9.009, 50.8), (11.786, 78.6), (15.837, 18.9), (19.868, 19.6), (17.929, 58.8), (13.954, 71.4), (11.222, 90.2), (10.765, 39.3), (7.211, 71.1)], 1995: [(5.179, 111.9), (7.383, 74.2), (6.462, 48.4), (10.204, 6.9), (12.981, 28.1), (15.045, 17.8), (20.053, 30.3), (20.503, 0.0), (14.797, 90.4), (14.235, 12.1), (8.203, 28.8), (2.694, 74.9)], 1996: [(4.834, 48.7), (3.249, 43.0), (4.906, 26.3), (9.499, 14.5), (10.065, 25.1), (16.084, 9.1), (17.87, 40.1), (17.905, 58.4), (14.43, 17.7), (12.31, 45.1), (6.522, 100.3), (3.498, 20.2)], 1997: [(2.59, 13.5), (7.142, 67.2), (9.322, 7.8), (9.913, 12.1), (12.729, 30.7), (15.641, 96.2), (17.985, 34.4), (20.806, 64.5), (15.755, 5.4), (11.238, 49.7), (9.189, 57.0), (6.432, 58.1)], 1998: [(6.033, 66.4), (7.49, 4.6), (8.679, 48.8), (8.881, 94.8), (14.243, 21.3), (15.441, 91.1), (16.735, 27.6), (17.582, 17.2), (16.155, 80.9), (11.308, 128.8), (6.362, 58.0), (6.49, 51.6)], 1999: [(6.4, 77.1), (5.59, 19.4), (8.541, 31.6), (10.372, 40.1), (14.285, 32.4), (15.195, 81.8), (19.229, 2.1), (17.869, 74.4), (16.997, 104.8), (11.55, 51.7), (8.329, 27.2), (4.824, 81.8)], 2000: [(5.283, 17.2), (7.043, 63.2), (8.311, 17.7), (8.916, 113.4), (13.383, 81.8), (16.306, 13.0), (16.55, 48.1), (18.085, 36.8), (16.089, 103.5), (11.439, 144.1), (7.793, 123.5), (6.503, 74.2)], 2001: [(4.229, 63.4), (5.572, 76.0), (6.433, 93.4), (8.978, 70.7), (13.478, 35.8), (15.601, 32.4), (18.903, 37.7), (18.374, 77.6), (14.235, 57.1), (14.449, 106.8), (7.677, 46.7), (3.837, 22.1)], 2002: [(6.254, 53.7), (7.762, 66.6), (8.555, 39.5), (10.526, 33.9), (13.067, 60.7), (15.6, 60.6), (17.595, 62.1), (18.599, 57.1), (15.32, 25.1), (11.418, 61.4), (9.623, 148.2), (6.729, 124.4)], 2003: [(4.651, 76.9), (4.694, 23.3), (8.783, 15.4), (10.399, 20.8), (13.386, 35.9), (17.848, 33.7), (19.022, 32.6), (20.512, 8.7), (15.892, 13.5), (10.329, 32.7), (9.533, 103.2), (5.656, 55.3)], 2004: [(5.675, 78.8), (5.71, 27.3), (7.116, 30.5), (10.306, 69.4), (13.263, 37.7), (16.827, 49.5), (17.641, 35.8), (19.092, 91.4), (16.177, 20.9), (11.898, 91.2), (8.179, 25.8), (5.585, 39.0)], 2005: [(6.312, 16.8), (4.624, 21.8), (7.709, 34.8), (10.133, 31.1), (12.641, 19.5), (17.024, 25.6), (18.202, 39.5), (17.359, 40.1), (16.632, 42.1), (14.299, 80.2), (6.916, 28.8), (4.927, 33.3)], 2006: [(4.844, 18.8), (4.258, 39.1), (5.754, 47.1), (9.792, 39.9), (13.523, 82.6), (17.481, 15.4), (21.72, 18.6), (17.554, 73.9), (18.517, 69.8), (14.46, 84.0), (9.329, 89.5), (6.985, 70.5)], 2007: [(7.585, 57.1), (6.982, 89.7), (8.378, 32.5), (12.828, 2.9), (13.452, 83.4), (16.708, 63.6), (17.096, 94.2), (16.815, 45.5), (15.298, 19.0), (11.752, 40.0), (7.966, 62.4), (5.938, 45.9)], 2008: [(7.337, 67.8), (6.65, 10.4), (7.094, 65.8), (9.343, 58.1), (14.663, 68.2), (15.936, 29.5), (17.804, 51.8), (17.568, 51.5), (14.599, 48.9), (10.799, 44.9), (7.904, 62.5), (4.314, 34.3)], 2009: [(3.457, 59.3), (4.849, 57.4), (8.033, 33.2), (11.356, 26.4), (13.786, 29.1), (16.412, 34.4), (17.809, 56.3), (18.511, 27.0), (15.649, 31.3), (12.481, 26.5), (9.742, 121.3), (4.019, 73.4)], 2010: [(1.75, 51.5), (3.614, 93.7), (7.096, 36.7), (9.916, 23.4), (11.753, 45.0), (16.868, 25.6), (19.446, 14.8), (16.975, 90.9), (14.671, 43.5), (11.535, 87.9), (5.952, 40.9), (0.892, 32.6)], 2011: [(4.867, 85.2), (6.993, 37.6), (7.552, 12.0), (13.621, 1.6), (13.863, 21.4), (15.408, 89.0), (16.511, 42.4), (17.077, 65.4), (16.443, 36.3), (13.799, 22.4), (10.213, 32.2), (6.576, 61.9)], 2012: [(6.483, 40.9), (4.459, 15.4), (9.145, 17.8), (8.686, 111.0), (13.365, 39.7), (15.011, 129.0), (16.874, 73.4), (18.492, 47.3), (14.722, 48.3), (10.572, 86.2), (7.668, 83.7), (5.678, 104.3)], 2013: [(3.953, 39.7), (3.675, 32.6), (3.69, 50.8), (8.363, 31.0), (11.546, 51.5), (15.041, 18.8), (20.124, 34.5), (18.632, 47.4), (14.779, 54.1), (13.331, 98.8), (7.232, 54.3), (6.688, 108.6)], 2014: [(6.791, 152.4), (7.386, 95.4), (9.063, 29.1), (11.605, 34.6), (13.537, 85.7), (16.703, 33.9), (19.642, 30.5), (16.832, 95.2), (16.429, 12.2), (13.861, 88.6), (9.545, 113.4), (5.809, 38.9)], 2015: [(5.166, 66.6), (4.778, 44.7), (7.494, 24.8), (10.398, 20.3), (12.625, 42.8), (15.972, 10.8), (18.115, 43.0), (17.572, 83.4), (13.833, 61.8), (12.064, 43.3), (10.192, 60.8), (10.978, 56.1)], 2016: [(6.17, 85.5), (5.953, 36.1), (6.765, 84.0), (8.962, 50.8), (13.933, 54.3), (16.236, 121.7), (18.467, 20.3), (18.752, 23.4), (17.36, 33.4), (11.628, 29.2), (6.543, 93.9), (6.123, 8.4)], 2017: [(3.413, 71.7), (6.706, 46.4), (9.78, 25.5), (9.95, 3.1), (14.139, 67.7), (17.794, 48.3), (18.538, 100.3), (17.045, 75.5), (14.403, 58.4), (12.969, 14.4), (7.063, 34.8), (4.931, 87.5)], 2018: [(6.125, 61.7), (3.185, 31.1), (5.81, 69.3), (11.151, 71.4), (14.308, 65.6), (17.433, 0.0), (20.955, 22.0), (18.498, 73.7), (14.827, 35.3), (11.546, 48.7), (8.531, 95.0), (7.378, 69.5)], 2019: [(3.993, 28.4), (7.096, 42.4), (8.91, 59.9), (9.707, 10.5), (12.41, 32.9), (16.109, 85.3), (18.958, 50.6), (18.698, 47.5), (15.627, 70.5), (11.309, 108.1), (6.753, 79.7), (6.585, 101.6)], 2020: [(6.935, 50.8), (7.357, 104.1), (7.395, 44.2), (11.279, 31.6), (13.829, 1.2), (16.552, 58.7), (17.682, 36.3), (19.717, 58.0), (15.532, 25.8), (11.444, 158.5), (8.957, 38.3), (5.512, 90.0)], 2021: [(3.659, 108.3), (5.692, 38.7), (7.482, 31.3), (6.934, 3.7), (11.297, 76.4), (16.848, 92.8), (18.54, 92.0), (16.946, 56.5), (16.847, 48.2), (12.667, 105.7), (7.565, 8.1), (7.186, 66.6)], 2022: [(4.432, 14.7), (7.249, 55.7), (8.363, 29.0), (9.974, 18.7), (14.077, 39.2), (16.365, 17.0), (20.047, 1.2), (20.323, 55.3), (15.279, 62.9), (13.853, 62.6), (10.074, 115.6), (4.202, 51.4)], 2023: [(5.363, 62.5), (6.487, 4.1), (7.496, 96.4), (9.502, 67.0), (12.991, 31.6), (18.424, 26.2), (17.865, 64.7), (17.83, 53.1), (18.807, 47.5), (13.594, 109.6), (7.973, 88.1), (7.965, 75.0)], 2024: [(4.862, 55.4), (8.555, 100.2), (9.011, 78.2), (10.64, 62.6), (14.393, 61.5), (15.445, 14.8), (17.783, 67.8), (18.874, 24.4), (15.442, 117.9), (12.329, 56.1), (7.962, 65.1), (7.08, 33.4)]}
